CustomerID,RecommendedProduct,Rating
201057,Basic,1.0
201058,Basic,1.0
201059,Deluxe,0.19002557544757034
201060,Deluxe,0.19002557544757034
201061,Deluxe,0.0
201062,Deluxe,0.19002557544757034
201063,Basic,0.19002557544757034
201064,Deluxe,0.0
201065,Basic,0.19002557544757034
201066,Deluxe,0.19002557544757034
201067,Basic,0.0
201068,Deluxe,1.0
201069,Deluxe,0.19002557544757034
201070,Basic,0.0
201071,Basic,0.0
201072,Deluxe,0.0
201073,Basic,0.0
201074,Basic,0.0
201075,Deluxe,0.0
201076,Deluxe,0.19002557544757034
201077,Deluxe,0.19002557544757034
201078,Deluxe,0.0
201079,Deluxe,0.0
201080,Deluxe,0.0
201081,Deluxe,0.19002557544757034
201082,Basic,0.19002557544757034
201083,Deluxe,1.0
201084,Deluxe,0.0
201085,Deluxe,1.0
201086,Deluxe,0.0
201087,Deluxe,0.0
201088,Deluxe,0.0
201089,Basic,0.0
201090,Basic,0.0
201091,Basic,0.0
201092,Deluxe,0.0
201093,Deluxe,0.0
201094,Basic,0.0
201095,Basic,0.0
201096,Deluxe,0.0
201097,Deluxe,0.0
201098,Basic,0.0
201099,Deluxe,0.0
201100,Deluxe,0.0
201101,Basic,0.0
201102,Deluxe,0.0
201103,Basic,0.0
201104,Deluxe,0.0
201105,Basic,0.0
201106,Basic,1.0
201107,Basic,0.0
201108,Deluxe,0.0
201109,Deluxe,0.0
201110,Deluxe,1.0
201111,Deluxe,1.0
201112,Basic,1.0
201113,Basic,0.0
201114,Deluxe,0.0
201115,Deluxe,0.0
201116,Deluxe,0.0
201117,Basic,0.0
201118,Deluxe,0.19002557544757034
201119,Basic,0.0
201120,Basic,0.19002557544757034
201121,Basic,0.0
201122,Deluxe,0.19002557544757034
201123,Basic,0.0
201124,Deluxe,0.0
201125,Basic,0.0
201126,Deluxe,0.0
201127,Deluxe,0.0
201128,Basic,0.0
201129,Deluxe,0.0
201130,Basic,0.0
201131,Basic,0.0
201132,Basic,0.0
201133,Deluxe,0.0
201134,Deluxe,0.0
201135,Deluxe,0.0
201136,Deluxe,1.0
201137,Deluxe,0.0
201138,Deluxe,0.0
201139,Deluxe,0.19002557544757034
201140,Deluxe,0.0
201141,Deluxe,0.19002557544757034
201142,Basic,0.0
201143,Basic,0.0
201144,Basic,0.0
201145,Basic,0.19002557544757034
201146,Basic,0.0
201147,Deluxe,0.19002557544757034
201148,Basic,0.19002557544757034
201149,Deluxe,0.0
201150,Basic,0.19002557544757034
201151,Basic,0.0
201152,Deluxe,0.0
201153,Deluxe,1.0
201154,Deluxe,0.19002557544757034
201155,Basic,0.19002557544757034
201156,Deluxe,0.19002557544757034
201157,Basic,0.0
201158,Basic,0.0
201159,Basic,0.0
201160,Basic,0.19002557544757034
201161,Deluxe,0.0
201162,Deluxe,1.0
201163,Deluxe,0.0
201164,Deluxe,0.0
201165,Basic,0.0
201166,Deluxe,0.19002557544757034
201167,Basic,0.19002557544757034
201168,Deluxe,0.0
201169,Deluxe,0.19002557544757034
201170,Deluxe,0.0
201171,Deluxe,1.0
201172,Basic,0.0
201173,Deluxe,0.0
201174,Basic,0.0
201175,Basic,0.0
201176,Deluxe,0.0
201177,Deluxe,0.0
201178,Deluxe,0.0
201179,Basic,0.0
201180,Deluxe,0.0
201181,Deluxe,0.0
201182,Basic,0.0
201183,Basic,0.0
201184,Deluxe,0.19002557544757034
201185,Deluxe,0.0
201186,Basic,1.0
201187,Basic,0.0
201188,Basic,0.0
201189,Basic,0.0
201190,Basic,0.0
201191,Basic,0.19002557544757034
201192,Deluxe,0.0
201193,Deluxe,0.0
201194,Deluxe,0.0
201195,Deluxe,0.0
201196,Deluxe,0.0
201197,Deluxe,0.0
201198,Basic,0.0
201199,Basic,0.0
201200,Deluxe,0.0
201201,Deluxe,1.0
201202,Deluxe,0.19002557544757034
201203,Deluxe,0.0
201204,Deluxe,1.0
201205,Deluxe,0.19002557544757034
201206,Deluxe,0.0
201207,Deluxe,0.0
201208,Basic,0.0
201209,Deluxe,0.0
201210,Deluxe,0.0
201211,Basic,0.0
201212,Deluxe,0.0
201213,Deluxe,1.0
201214,Deluxe,0.19002557544757034
201215,Deluxe,0.0
201216,Basic,0.0
201217,Deluxe,0.19002557544757034
201218,Deluxe,0.19002557544757034
201219,Deluxe,0.0
201220,Basic,0.0
201221,Deluxe,0.0
201222,Deluxe,1.0
201223,Deluxe,1.0
201224,Deluxe,0.0
201225,Deluxe,0.0
201226,Deluxe,0.0
201227,Deluxe,0.0
201228,Basic,0.0
201229,Basic,0.0
201230,Deluxe,0.0
201231,Basic,0.0
201232,Basic,0.0
201233,Deluxe,0.0
201234,Basic,0.0
201235,Deluxe,0.0
201236,Basic,1.0
201237,Basic,1.0
201238,Deluxe,0.0
201239,Basic,0.0
201240,Basic,0.0
201241,Deluxe,0.0
201242,Deluxe,0.0
201243,Deluxe,0.19002557544757034
201244,Deluxe,0.0
201245,Deluxe,0.0
201246,Deluxe,1.0
201247,Basic,0.0
201248,Deluxe,0.19002557544757034
201249,Deluxe,1.0
201250,Basic,0.19002557544757034
201251,Deluxe,0.0
201252,Deluxe,0.19002557544757034
201253,Basic,0.0
201254,Basic,0.19002557544757034
201255,Deluxe,1.0
201256,Deluxe,0.19002557544757034
201257,Deluxe,1.0
201258,Deluxe,0.0
201259,Basic,0.0
201260,Deluxe,0.0
201261,Basic,0.0
201262,Deluxe,1.0
201263,Deluxe,0.0
201264,Deluxe,0.0
201265,Basic,0.0
201266,Deluxe,0.0
201267,Basic,0.19002557544757034
201268,Deluxe,0.0
201269,Deluxe,0.0
201270,Basic,0.0
201271,Deluxe,1.0
201272,Deluxe,0.0
201273,Deluxe,1.0
201274,Basic,0.0
201275,Deluxe,0.19002557544757034
201276,Basic,0.19002557544757034
201277,Deluxe,0.19002557544757034
201278,Deluxe,0.0
201279,Deluxe,1.0
201280,Basic,0.0
201281,Basic,1.0
201282,Deluxe,0.19002557544757034
201283,Deluxe,0.0
201284,Deluxe,0.0
201285,Basic,0.0
201286,Deluxe,0.0
201287,Basic,0.0
201288,Basic,0.0
201289,Deluxe,0.0
201290,Basic,1.0
201291,Basic,0.19002557544757034
201292,Basic,0.0
201293,Deluxe,0.0
201294,Basic,0.0
201295,Deluxe,0.0
201296,Deluxe,0.19002557544757034
201297,Deluxe,1.0
201298,Basic,1.0
201299,Basic,0.0
201300,Basic,0.19002557544757034
201301,Deluxe,0.0
201302,Deluxe,0.0
201303,Deluxe,0.0
201304,Basic,0.0
201305,Basic,0.0
201306,Deluxe,0.19002557544757034
201307,Deluxe,0.0
201308,Basic,0.0
201309,Basic,0.0
201310,Deluxe,0.0
201311,Deluxe,0.0
201312,Deluxe,0.19002557544757034
201313,Deluxe,1.0
201314,Basic,0.19002557544757034
201315,Basic,0.0
201316,Basic,0.0
201317,Deluxe,0.0
201318,Deluxe,0.19002557544757034
201319,Basic,0.0
201320,Deluxe,0.0
201321,Deluxe,0.0
201322,Deluxe,0.0
201323,Deluxe,0.0
201324,Basic,0.19002557544757034
201325,Deluxe,0.0
201326,Basic,1.0
201327,Deluxe,0.0
201328,Basic,0.0
201329,Deluxe,0.19002557544757034
201330,Deluxe,0.0
201331,Deluxe,0.19002557544757034
201332,Deluxe,0.19002557544757034
201333,Deluxe,1.0
201334,Deluxe,0.0
201335,Basic,0.0
201336,Deluxe,0.0
201337,Deluxe,0.0
201338,Deluxe,1.0
201339,Deluxe,1.0
201340,Basic,0.0
201341,Basic,0.0
201342,Deluxe,0.19002557544757034
201343,Deluxe,0.0
201344,Basic,0.0
201345,Basic,0.0
201346,Basic,0.0
201347,Basic,0.19002557544757034
201348,Deluxe,0.19002557544757034
201349,Deluxe,0.0
201350,Basic,0.0
201351,Deluxe,0.0
201352,Basic,0.0
201353,Deluxe,0.19002557544757034
201354,Deluxe,1.0
201355,Basic,0.0
201356,Basic,0.0
201357,Deluxe,0.0
201358,Basic,0.19002557544757034
201359,Basic,0.0
201360,Deluxe,0.0
201361,Deluxe,0.0
201362,Basic,0.0
201363,Basic,0.19002557544757034
201364,Basic,0.0
201365,Deluxe,0.19002557544757034
201366,Basic,0.0
201367,Deluxe,0.0
201368,Basic,0.0
201369,Basic,0.19002557544757034
201370,Basic,0.0
201371,Basic,0.0
201372,Basic,0.0
201373,Basic,0.0
201374,Deluxe,0.0
201375,Deluxe,1.0
201376,Deluxe,0.0
201377,Deluxe,0.0
201378,Basic,0.0
201379,Deluxe,1.0
201380,Basic,0.0
201381,Deluxe,0.0
201382,Deluxe,0.0
201383,Deluxe,0.0
201384,Deluxe,0.19002557544757034
201385,Deluxe,0.0
201386,Deluxe,0.0
201387,Basic,0.0
201388,Basic,0.19002557544757034
201389,Basic,0.0
201390,Deluxe,1.0
201391,Deluxe,0.0
201392,Basic,0.0
201393,Basic,0.0
201394,Basic,0.0
201395,Basic,1.0
201396,Deluxe,0.19002557544757034
201397,Basic,0.0
201398,Basic,0.0
201399,Deluxe,0.0
201400,Deluxe,0.0
201401,Deluxe,0.0
201402,Deluxe,0.0
201403,Deluxe,0.0
201404,Basic,0.0
201405,Deluxe,0.0
201406,Basic,0.0
201407,Basic,0.0
201408,Deluxe,0.0
201409,Basic,0.19002557544757034
201410,Basic,0.0
201411,Deluxe,0.0
201412,Deluxe,0.0
201413,Deluxe,0.0
201414,Deluxe,0.0
201415,Deluxe,0.0
201416,Basic,0.0
201417,Deluxe,0.0
201418,Basic,0.0
201419,Basic,0.0
201420,Deluxe,0.0
201421,Deluxe,0.0
201422,Deluxe,0.0
201423,Deluxe,0.0
201424,Basic,0.0
201425,Basic,0.0
201426,Deluxe,0.0
201427,Deluxe,0.0
201428,Deluxe,0.0
201429,Basic,0.0
201430,Deluxe,0.19002557544757034
201431,Deluxe,0.0
201432,Deluxe,0.0
201433,Basic,0.0
201434,Deluxe,0.0
201435,Deluxe,0.0
201436,Deluxe,0.0
201437,Deluxe,0.0
201438,Deluxe,1.0
201439,Deluxe,0.0
201440,Basic,0.0
201441,Basic,0.0
201442,Deluxe,1.0
201443,Deluxe,0.0
201444,Deluxe,1.0
201445,Deluxe,0.19002557544757034
201446,Basic,0.0
201447,Basic,0.0
201448,Basic,0.0
201449,Deluxe,0.0
201450,Deluxe,0.0
201451,Basic,0.0
201452,Basic,1.0
201453,Basic,0.0
201454,Basic,0.0
201455,Deluxe,0.0
201456,Basic,0.0
201457,Deluxe,0.0
201458,Deluxe,0.0
201459,Basic,0.0
201460,Deluxe,0.19002557544757034
201461,Deluxe,1.0
201462,Deluxe,0.0
201463,Basic,0.0
201464,Deluxe,0.0
201465,Basic,0.0
201466,Deluxe,0.0
201467,Basic,0.0
201468,Basic,0.0
201469,Basic,0.0
201470,Basic,0.19002557544757034
201471,Basic,0.19002557544757034
201472,Deluxe,1.0
201473,Deluxe,0.0
201474,Deluxe,0.0
201475,Deluxe,0.0
201476,Deluxe,0.0
201477,Deluxe,0.0
201478,Deluxe,0.19002557544757034
201479,Basic,0.0
201480,Deluxe,0.0
201481,Basic,0.0
201482,Deluxe,0.0
201483,Deluxe,0.0
201484,Deluxe,0.19002557544757034
201485,Deluxe,0.0
201486,Deluxe,0.0
201487,Deluxe,0.0
201488,Deluxe,0.0
201489,Deluxe,0.0
201490,Basic,0.0
201491,Deluxe,1.0
201492,Deluxe,0.0
201493,Deluxe,0.19002557544757034
201494,Deluxe,1.0
201495,Deluxe,0.19002557544757034
201496,Deluxe,1.0
201497,Basic,0.0
201498,Deluxe,0.0
201499,Deluxe,0.0
201500,Deluxe,0.19002557544757034
201501,Basic,0.0
201502,Deluxe,0.0
201503,Basic,1.0
201504,Deluxe,1.0
201505,Deluxe,0.0
201506,Deluxe,1.0
201507,Deluxe,0.0
201508,Deluxe,0.0
201509,Basic,0.0
201510,Deluxe,0.0
201511,Deluxe,0.0
201512,Deluxe,1.0
201513,Deluxe,0.0
201514,Basic,0.0
201515,Deluxe,1.0
201516,Basic,0.19002557544757034
201517,Deluxe,0.0
201518,Basic,0.0
201519,Deluxe,0.0
201520,Deluxe,1.0
201521,Deluxe,1.0
201522,Basic,0.0
201523,Deluxe,0.0
201524,Basic,0.0
201525,Deluxe,0.0
201526,Deluxe,0.0
201527,Deluxe,0.19002557544757034
201528,Basic,0.19002557544757034
201529,Basic,0.19002557544757034
201530,Basic,0.0
201531,Basic,0.19002557544757034
201532,Deluxe,0.0
201533,Deluxe,0.0
201534,Deluxe,0.0
201535,Deluxe,0.0
201536,Basic,0.0
201537,Deluxe,0.0
201538,Deluxe,0.0
201539,Deluxe,1.0
201540,Basic,0.19002557544757034
201541,Deluxe,0.0
201542,Deluxe,0.19002557544757034
201543,Basic,0.0
201544,Deluxe,0.0
201545,Basic,0.0
201546,Basic,0.0
201547,Deluxe,0.0
201548,Deluxe,0.0
201549,Basic,0.0
201550,Basic,0.0
201551,Deluxe,0.0
201552,Deluxe,0.0
201553,Basic,0.0
201554,Basic,0.0
201555,Deluxe,0.0
201556,Deluxe,0.0
201557,Deluxe,0.0
201558,Basic,0.0
201559,Deluxe,1.0
201560,Deluxe,0.0
201561,Basic,0.0
201562,Basic,0.0
201563,Deluxe,0.0
201564,Basic,0.0
201565,Deluxe,0.0
201566,Basic,0.0
201567,Basic,0.0
201568,Deluxe,0.19002557544757034
201569,Basic,0.0
201570,Deluxe,0.19002557544757034
201571,Deluxe,0.19002557544757034
201572,Deluxe,1.0
201573,Basic,0.19002557544757034
201574,Basic,0.19002557544757034
201575,Deluxe,0.0
201576,Deluxe,0.0
201577,Basic,1.0
201578,Deluxe,0.0
201579,Deluxe,0.0
201580,Deluxe,0.0
201581,Basic,0.19002557544757034
201582,Deluxe,0.0
201583,Deluxe,0.0
201584,Basic,0.0
201585,Deluxe,0.19002557544757034
201586,Deluxe,0.0
201587,Deluxe,0.0
201588,Deluxe,0.0
201589,Deluxe,0.0
201590,Deluxe,0.0
201591,Basic,0.0
201592,Deluxe,1.0
201593,Deluxe,0.0
201594,Basic,1.0
201595,Deluxe,0.0
201596,Deluxe,1.0
201597,Deluxe,0.19002557544757034
201598,Deluxe,0.0
201599,Basic,0.0
201600,Deluxe,0.0
201601,Deluxe,0.0
201602,Basic,1.0
201603,Deluxe,0.19002557544757034
201604,Deluxe,0.19002557544757034
201605,Basic,0.19002557544757034
201606,Deluxe,1.0
201607,Basic,0.0
201608,Basic,0.0
201609,Basic,0.0
201610,Deluxe,1.0
201611,Deluxe,0.0
201612,Basic,0.0
201613,Deluxe,0.0
201614,Basic,0.0
201615,Deluxe,0.0
201616,Deluxe,0.0
201617,Deluxe,0.0
201618,Deluxe,0.0
201619,Deluxe,0.19002557544757034
201620,Basic,0.0
201621,Deluxe,0.0
201622,Basic,0.0
201623,Basic,0.0
201624,Deluxe,0.0
201625,Basic,0.19002557544757034
201626,Basic,0.0
201627,Deluxe,0.0
201628,Deluxe,0.0
201629,Deluxe,0.0
201630,Deluxe,0.0
201631,Deluxe,0.19002557544757034
201632,Deluxe,0.0
201633,Deluxe,0.19002557544757034
201634,Deluxe,0.0
201635,Deluxe,0.19002557544757034
201636,Deluxe,0.19002557544757034
201637,Deluxe,0.0
201638,Basic,0.0
201639,Deluxe,0.19002557544757034
201640,Deluxe,0.0
201641,Deluxe,1.0
201642,Deluxe,0.0
201643,Basic,0.0
201644,Basic,0.0
201645,Deluxe,0.19002557544757034
201646,Deluxe,0.19002557544757034
201647,Deluxe,1.0
201648,Deluxe,0.19002557544757034
201649,Deluxe,0.0
201650,Deluxe,0.0
201651,Deluxe,0.0
201652,Deluxe,1.0
201653,Deluxe,0.0
201654,Basic,0.0
201655,Deluxe,0.0
201656,Deluxe,0.0
201657,Deluxe,0.0
201658,Basic,0.19002557544757034
201659,Deluxe,0.0
201660,Deluxe,0.0
201661,Deluxe,0.0
201662,Basic,1.0
201663,Deluxe,0.19002557544757034
201664,Deluxe,0.19002557544757034
201665,Deluxe,0.0
201666,Basic,0.0
201667,Basic,0.0
201668,Basic,0.19002557544757034
201669,Basic,0.19002557544757034
201670,Basic,0.0
201671,Basic,0.0
201672,Deluxe,0.0
201673,Basic,0.19002557544757034
201674,Basic,1.0
201675,Deluxe,1.0
201676,Deluxe,0.0
201677,Deluxe,0.0
201678,Basic,0.19002557544757034
201679,Deluxe,0.19002557544757034
201680,Deluxe,0.19002557544757034
201681,Deluxe,0.0
201682,Basic,0.19002557544757034
201683,Deluxe,0.19002557544757034
201684,Deluxe,1.0
201685,Deluxe,0.19002557544757034
201686,Basic,0.19002557544757034
201687,Deluxe,0.19002557544757034
201688,Deluxe,0.0
201689,Basic,0.0
201690,Basic,0.0
201691,Deluxe,0.0
201692,Deluxe,0.19002557544757034
201693,Deluxe,0.19002557544757034
201694,Basic,0.0
201695,Deluxe,0.0
201696,Deluxe,0.19002557544757034
201697,Deluxe,0.0
201698,Deluxe,0.0
201699,Deluxe,1.0
201700,Deluxe,0.0
201701,Deluxe,0.0
201702,Deluxe,0.0
201703,Deluxe,0.0
201704,Deluxe,1.0
201705,Deluxe,0.0
201706,Deluxe,1.0
201707,Deluxe,0.19002557544757034
201708,Deluxe,0.0
201709,Deluxe,1.0
201710,Deluxe,0.0
201711,Basic,0.0
201712,Basic,0.0
201713,Basic,0.0
201714,Deluxe,0.0
201715,Deluxe,0.19002557544757034
201716,Deluxe,0.0
201717,Basic,0.0
201718,Deluxe,0.0
201719,Basic,0.19002557544757034
201720,Deluxe,1.0
201721,Deluxe,0.0
201722,Deluxe,0.19002557544757034
201723,Basic,0.0
201724,Basic,0.0
201725,Basic,0.0
201726,Deluxe,0.0
201727,Deluxe,0.0
201728,Deluxe,0.0
201729,Deluxe,1.0
201730,Deluxe,0.0
201731,Basic,0.0
201732,Basic,0.0
201733,Deluxe,0.19002557544757034
201734,Deluxe,0.19002557544757034
201735,Basic,0.0
201736,Basic,0.0
201737,Basic,0.0
201738,Deluxe,0.0
201739,Deluxe,0.0
201740,Deluxe,0.0
201741,Deluxe,1.0
201742,Deluxe,0.0
201743,Basic,0.0
201744,Deluxe,0.0
201745,Deluxe,0.0
201746,Deluxe,0.0
201747,Basic,0.0
201748,Basic,0.0
201749,Deluxe,0.0
201750,Deluxe,0.0
201751,Basic,0.0
201752,Basic,0.0
201753,Basic,0.19002557544757034
201754,Basic,0.0
201755,Deluxe,0.0
201756,Deluxe,1.0
201757,Basic,0.19002557544757034
201758,Deluxe,1.0
201759,Deluxe,0.0
201760,Deluxe,0.0
201761,Basic,0.19002557544757034
201762,Deluxe,0.0
201763,Basic,1.0
201764,Deluxe,0.0
201765,Deluxe,0.0
201766,Deluxe,1.0
201767,Deluxe,0.0
201768,Deluxe,0.0
201769,Basic,0.0
201770,Deluxe,0.0
201771,Deluxe,0.0
201772,Basic,0.0
201773,Basic,0.0
201774,Deluxe,0.0
201775,Basic,0.0
201776,Basic,0.0
201777,Deluxe,0.0
201778,Basic,0.0
201779,Deluxe,0.0
201780,Basic,0.0
201781,Deluxe,0.0
201782,Deluxe,0.0
201783,Deluxe,0.0
201784,Deluxe,0.0
201785,Deluxe,0.0
201786,Deluxe,0.0
201787,Basic,1.0
201788,Deluxe,0.0
201789,Basic,0.0
201790,Basic,0.0
201791,Basic,0.0
201792,Basic,0.19002557544757034
201793,Deluxe,1.0
201794,Basic,0.19002557544757034
201795,Deluxe,0.0
201796,Deluxe,0.0
201797,Basic,1.0
201798,Basic,0.0
201799,Deluxe,0.0
201800,Basic,0.0
201801,Basic,0.0
201802,Basic,0.19002557544757034
201803,Deluxe,0.0
201804,Basic,0.0
201805,Basic,0.0
201806,Deluxe,0.19002557544757034
201807,Deluxe,0.0
201808,Basic,0.0
201809,Basic,0.0
201810,Basic,0.19002557544757034
201811,Deluxe,0.0
201812,Deluxe,0.0
201813,Basic,0.0
201814,Deluxe,0.0
201815,Deluxe,0.0
201816,Basic,0.19002557544757034
201817,Basic,0.0
201818,Deluxe,0.0
201819,Basic,0.19002557544757034
201820,Deluxe,0.0
201821,Deluxe,0.0
201822,Deluxe,0.0
201823,Basic,0.19002557544757034
201824,Basic,0.19002557544757034
201825,Basic,0.0
201826,Basic,0.0
201827,Deluxe,0.19002557544757034
201828,Basic,0.19002557544757034
201829,Deluxe,0.0
201830,Basic,0.0
201831,Deluxe,0.0
201832,Deluxe,0.0
201833,Deluxe,1.0
201834,Deluxe,0.19002557544757034
201835,Basic,0.0
201836,Basic,1.0
201837,Deluxe,0.0
201838,Basic,0.19002557544757034
201839,Deluxe,0.0
201840,Deluxe,1.0
201841,Deluxe,0.19002557544757034
201842,Basic,0.0
201843,Deluxe,0.19002557544757034
201844,Basic,0.0
201845,Deluxe,0.0
201846,Basic,0.0
201847,Deluxe,0.0
201848,Basic,0.19002557544757034
201849,Deluxe,0.0
201850,Basic,0.0
201851,Deluxe,0.0
201852,Deluxe,0.19002557544757034
201853,Deluxe,0.19002557544757034
201854,Deluxe,0.19002557544757034
201855,Deluxe,1.0
201856,Deluxe,0.19002557544757034
201857,Basic,0.19002557544757034
201858,Deluxe,0.0
201859,Basic,0.0
201860,Deluxe,0.0
201861,Basic,0.0
201862,Deluxe,0.0
201863,Basic,0.19002557544757034
201864,Basic,0.0
201865,Deluxe,0.19002557544757034
201866,Basic,0.0
201867,Basic,0.0
201868,Basic,0.0
201869,Deluxe,0.0
201870,Deluxe,0.0
201871,Deluxe,0.0
201872,Basic,0.0
201873,Deluxe,0.0
201874,Basic,0.0
201875,Deluxe,1.0
201876,Deluxe,0.0
201877,Deluxe,0.0
201878,Deluxe,0.0
201879,Basic,0.0
201880,Basic,0.0
201881,Deluxe,0.0
201882,Basic,0.0
201883,Basic,0.0
201884,Deluxe,1.0
201885,Deluxe,1.0
201886,Deluxe,0.0
201887,Deluxe,0.19002557544757034
201888,Deluxe,0.19002557544757034
201889,Deluxe,0.0
201890,Deluxe,0.0
201891,Deluxe,1.0
201892,Deluxe,1.0
201893,Deluxe,0.0
201894,Deluxe,0.0
201895,Deluxe,0.19002557544757034
201896,Deluxe,0.0
201897,Deluxe,0.0
201898,Basic,0.0
201899,Deluxe,0.19002557544757034
201900,Deluxe,0.19002557544757034
201901,Basic,0.0
201902,Deluxe,0.0
201903,Deluxe,0.0
201904,Deluxe,0.0
201905,Deluxe,1.0
201906,Deluxe,0.19002557544757034
201907,Deluxe,0.0
201908,Deluxe,0.19002557544757034
201909,Deluxe,1.0
201910,Deluxe,1.0
201911,Deluxe,0.0
201912,Deluxe,0.0
201913,Deluxe,1.0
201914,Basic,0.0
201915,Deluxe,0.0
201916,Basic,0.0
201917,Basic,0.19002557544757034
201918,Deluxe,0.0
201919,Deluxe,0.0
201920,Basic,0.0
201921,Deluxe,0.0
201922,Basic,0.0
201923,Deluxe,1.0
201924,Basic,0.0
201925,Deluxe,0.0
201926,Deluxe,0.0
201927,Deluxe,1.0
201928,Deluxe,0.19002557544757034
201929,Basic,0.0
201930,Basic,0.19002557544757034
201931,Basic,0.19002557544757034
201932,Basic,0.19002557544757034
201933,Deluxe,1.0
201934,Deluxe,0.19002557544757034
201935,Deluxe,0.0
201936,Deluxe,0.0
201937,Deluxe,0.0
201938,Basic,0.0
201939,Basic,1.0
201940,Deluxe,0.0
201941,Basic,0.0
201942,Basic,0.0
201943,Deluxe,0.0
201944,Deluxe,0.19002557544757034
201945,Basic,0.0
201946,Deluxe,0.0
201947,Deluxe,0.0
201948,Deluxe,0.0
201949,Deluxe,1.0
201950,Deluxe,1.0
201951,Deluxe,0.0
201952,Basic,1.0
201953,Basic,0.0
201954,Basic,0.0
201955,Deluxe,0.19002557544757034
201956,Basic,0.0
201957,Deluxe,0.0
201958,Basic,0.19002557544757034
201959,Deluxe,0.19002557544757034
201960,Deluxe,0.0
201961,Basic,0.0
201962,Deluxe,0.0
201963,Basic,0.0
201964,Deluxe,0.0
201965,Deluxe,1.0
201966,Deluxe,0.0
201967,Deluxe,0.0
201968,Deluxe,0.19002557544757034
201969,Basic,0.19002557544757034
201970,Basic,0.19002557544757034
201971,Deluxe,0.0
201972,Basic,0.0
201973,Deluxe,0.0
201974,Basic,1.0
201975,Deluxe,0.19002557544757034
201976,Deluxe,0.19002557544757034
201977,Basic,0.0
201978,Basic,0.0
201979,Basic,0.0
201980,Deluxe,0.0
201981,Basic,0.19002557544757034
201982,Deluxe,0.19002557544757034
201983,Deluxe,1.0
201984,Deluxe,0.19002557544757034
201985,Deluxe,0.0
201986,Deluxe,0.19002557544757034
201987,Basic,0.0
201988,Basic,0.0
201989,Deluxe,0.0
201990,Basic,0.0
201991,Basic,0.0
201992,Deluxe,0.0
201993,Deluxe,0.0
201994,Deluxe,0.19002557544757034
201995,Basic,1.0
201996,Basic,0.19002557544757034
201997,Basic,0.19002557544757034
201998,Basic,0.19002557544757034
201999,Basic,0.0
202000,Deluxe,0.19002557544757034
202001,Deluxe,0.0
202002,Basic,0.0
202003,Deluxe,0.0
202004,Deluxe,0.0
202005,Deluxe,0.0
202006,Basic,0.0
202007,Deluxe,0.0
202008,Deluxe,0.0
202009,Deluxe,0.0
202010,Deluxe,1.0
202011,Deluxe,0.0
202012,Deluxe,0.0
202013,Deluxe,0.0
202014,Deluxe,0.0
202015,Basic,0.0
202016,Deluxe,0.0
202017,Deluxe,0.19002557544757034
202018,Basic,0.0
202019,Basic,0.0
202020,Deluxe,0.0
202021,Basic,0.0
202022,Deluxe,0.0
202023,Deluxe,0.0
202024,Basic,0.0
202025,Deluxe,0.0
202026,Basic,0.19002557544757034
202027,Basic,0.19002557544757034
202028,Basic,0.0
202029,Deluxe,0.0
202030,Basic,0.0
202031,Deluxe,0.0
202032,Deluxe,1.0
202033,Basic,0.0
202034,Basic,0.0
202035,Deluxe,0.19002557544757034
202036,Basic,1.0
202037,Basic,0.0
202038,Deluxe,0.19002557544757034
202039,Deluxe,0.19002557544757034
202040,Deluxe,0.0
202041,Deluxe,0.19002557544757034
202042,Basic,0.0
202043,Basic,1.0
202044,Deluxe,0.0
202045,Basic,0.0
202046,Basic,0.0
202047,Deluxe,0.19002557544757034
202048,Basic,0.19002557544757034
202049,Deluxe,0.19002557544757034
202050,Deluxe,0.0
202051,Deluxe,0.0
202052,Basic,0.0
202053,Basic,0.0
202054,Deluxe,0.0
202055,Deluxe,0.19002557544757034
202056,Deluxe,0.19002557544757034
202057,Basic,0.0
202058,Deluxe,0.0
202059,Deluxe,1.0
202060,Deluxe,0.19002557544757034
202061,Basic,0.19002557544757034
202062,Deluxe,0.19002557544757034
202063,Basic,0.0
202064,Deluxe,0.0
202065,Deluxe,0.19002557544757034
202066,Deluxe,0.0
202067,Basic,0.0
202068,Deluxe,1.0
202069,Deluxe,0.0
202070,Basic,0.19002557544757034
202071,Basic,0.0
202072,Basic,0.0
202073,Deluxe,0.0
202074,Basic,0.0
202075,Basic,0.19002557544757034
202076,Deluxe,0.0
202077,Deluxe,1.0
202078,Basic,1.0
202079,Deluxe,0.0
202080,Deluxe,0.0
202081,Deluxe,0.19002557544757034
202082,Basic,0.19002557544757034
202083,Deluxe,0.0
202084,Deluxe,1.0
202085,Deluxe,0.0
202086,Deluxe,0.0
202087,Basic,0.0
202088,Deluxe,0.0
202089,Basic,0.0
202090,Deluxe,0.0
202091,Basic,0.0
202092,Basic,0.0
202093,Deluxe,0.0
202094,Deluxe,0.19002557544757034
202095,Deluxe,0.0
202096,Basic,0.0
202097,Deluxe,0.0
202098,Basic,0.0
202099,Deluxe,0.0
202100,Basic,0.0
202101,Deluxe,0.0
202102,Deluxe,0.0
202103,Deluxe,0.0
202104,Basic,0.0
202105,Deluxe,0.19002557544757034
202106,Deluxe,1.0
202107,Deluxe,0.0
202108,Basic,0.0
202109,Deluxe,0.0
202110,Deluxe,0.0
202111,Basic,0.0
202112,Deluxe,0.0
202113,Basic,0.0
202114,Deluxe,0.0
