CustomerID,RecommendedProduct
201745.0,King
201746.0,Standard
201747.0,Deluxe
201748.0,Deluxe
201749.0,King
201750.0,Basic
201751.0,Deluxe
201752.0,Deluxe
201753.0,Basic
201754.0,Basic
201755.0,Deluxe
201757.0,Standard
201759.0,Basic
201760.0,Deluxe
201761.0,Deluxe
201762.0,Basic
201764.0,Basic
201765.0,Super Deluxe
201767.0,Deluxe
201768.0,Basic
201769.0,Deluxe
201770.0,Super Deluxe
201771.0,Basic
201772.0,Standard
201773.0,Deluxe
201774.0,King
201775.0,Standard
201776.0,Deluxe
201777.0,Standard
201778.0,Basic
201779.0,Basic
201780.0,Deluxe
201781.0,Deluxe
201782.0,Basic
201783.0,Basic
201784.0,Super Deluxe
201785.0,Basic
201786.0,Basic
201788.0,Basic
201789.0,Basic
201790.0,Basic
201791.0,Deluxe
201792.0,Basic
201794.0,Basic
201795.0,Standard
201796.0,Basic
201798.0,Standard
201799.0,King
201800.0,Standard
201801.0,Deluxe
201802.0,Basic
201803.0,Basic
201804.0,Deluxe
201805.0,Standard
201807.0,Basic
201808.0,Deluxe
201809.0,Deluxe
201810.0,Basic
201811.0,Deluxe
201812.0,Deluxe
201813.0,Basic
201814.0,Basic
201815.0,Deluxe
201816.0,Basic
201817.0,Deluxe
201818.0,Deluxe
201819.0,Deluxe
201820.0,Basic
201821.0,Basic
201822.0,Standard
201823.0,Basic
201824.0,Deluxe
201825.0,Deluxe
201826.0,Deluxe
201828.0,Basic
201829.0,Standard
201830.0,Basic
201831.0,Deluxe
201832.0,Basic
201834.0,Basic
201835.0,Deluxe
201837.0,Deluxe
201839.0,Basic
201841.0,Deluxe
201842.0,Deluxe
201843.0,Standard
201844.0,Deluxe
201845.0,Standard
201846.0,Deluxe
201847.0,Basic
201849.0,Basic
201850.0,Basic
201851.0,Deluxe
201853.0,Basic
201854.0,Deluxe
201856.0,Basic
201857.0,Deluxe
201858.0,Deluxe
201859.0,Deluxe
201860.0,Basic
201861.0,Basic
201862.0,King
201863.0,Basic
201864.0,Deluxe
201865.0,Deluxe
201866.0,Deluxe
201867.0,Deluxe
201868.0,Basic
201869.0,Basic
201870.0,Basic
201871.0,Standard
201872.0,Deluxe
201873.0,Standard
201874.0,Deluxe
201876.0,Deluxe
201877.0,Basic
201878.0,Basic
201879.0,Basic
201880.0,Basic
201881.0,Basic
201882.0,Standard
201883.0,Standard
201886.0,Standard
201887.0,King
201888.0,Deluxe
201889.0,Basic
201890.0,Standard
201893.0,Standard
201894.0,Deluxe
201895.0,Deluxe
201896.0,Deluxe
201897.0,Basic
201898.0,Deluxe
201899.0,King
201900.0,Basic
201901.0,King
201902.0,Basic
201903.0,Standard
201904.0,King
201907.0,Basic
201908.0,Deluxe
201911.0,Basic
201912.0,Deluxe
201914.0,Basic
201915.0,Basic
201916.0,Basic
201917.0,Deluxe
201918.0,Basic
201919.0,Deluxe
201920.0,Basic
201921.0,Basic
201922.0,Standard
201924.0,Basic
201925.0,Basic
201926.0,King
201928.0,Deluxe
201929.0,Deluxe
201930.0,Basic
201931.0,Deluxe
201932.0,Deluxe
201934.0,Basic
201935.0,Deluxe
201936.0,Deluxe
201937.0,Basic
201938.0,Basic
201940.0,Deluxe
201941.0,Standard
201942.0,Basic
201943.0,Standard
201944.0,Basic
201945.0,Standard
201946.0,Basic
201947.0,King
201948.0,Standard
201951.0,Deluxe
201953.0,Deluxe
201954.0,Standard
201955.0,Basic
201956.0,Basic
201957.0,Basic
201958.0,King
201959.0,Basic
201960.0,Deluxe
201961.0,Deluxe
201962.0,King
201963.0,Deluxe
201964.0,Standard
201966.0,Deluxe
201967.0,Standard
201968.0,Deluxe
201969.0,Standard
201970.0,Basic
201971.0,Basic
201972.0,Deluxe
201973.0,Basic
201975.0,Basic
201976.0,Standard
201977.0,Standard
201978.0,Deluxe
201979.0,Basic
201980.0,Standard
201981.0,Basic
201982.0,Basic
201985.0,Deluxe
201986.0,Basic
201987.0,Deluxe
201988.0,Basic
201989.0,Basic
201990.0,Standard
201991.0,Deluxe
201992.0,Deluxe
201993.0,Basic
201994.0,Deluxe
201996.0,Basic
201997.0,Basic
201999.0,King
202000.0,Deluxe
202001.0,Standard
202002.0,Basic
202003.0,Basic
202004.0,Standard
202005.0,Basic
202006.0,Basic
202007.0,Standard
202008.0,Basic
202009.0,Basic
202011.0,Standard
202012.0,King
202013.0,Deluxe
202014.0,Basic
202015.0,Deluxe
202016.0,Basic
202018.0,Standard
202019.0,Deluxe
202020.0,Basic
202021.0,Deluxe
202022.0,Basic
202023.0,Standard
202024.0,Deluxe
202025.0,Basic
202026.0,Basic
202027.0,Basic
202028.0,Deluxe
202029.0,Basic
202030.0,Deluxe
202031.0,Basic
202033.0,Standard
202034.0,Standard
202035.0,Basic
202037.0,Basic
202039.0,Deluxe
202040.0,Standard
202041.0,Basic
202042.0,Basic
202044.0,Basic
202045.0,Basic
202046.0,Standard
202047.0,Deluxe
202048.0,Basic
202049.0,Basic
202050.0,Basic
202051.0,Basic
202052.0,Standard
202053.0,Deluxe
202054.0,King
202056.0,Basic
202057.0,Basic
202058.0,King
202060.0,King
202062.0,Super Deluxe
202063.0,Standard
202064.0,Basic
202066.0,Standard
202067.0,Deluxe
202069.0,Standard
202070.0,Basic
202071.0,Basic
202072.0,Deluxe
202073.0,Basic
202074.0,Basic
202075.0,Basic
202076.0,Basic
202079.0,Basic
202080.0,Basic
202081.0,Deluxe
202082.0,Deluxe
202083.0,Basic
202085.0,Basic
202086.0,Deluxe
202087.0,Standard
202088.0,Basic
202089.0,Standard
202090.0,Basic
202091.0,Standard
202092.0,Deluxe
202093.0,Deluxe
202094.0,Standard
202095.0,Standard
202096.0,Standard
202097.0,Deluxe
202098.0,Standard
202099.0,Basic
202100.0,Basic
202101.0,Basic
202102.0,Deluxe
202103.0,Basic
202104.0,Basic
202105.0,Deluxe
202107.0,Basic
202108.0,Basic
202109.0,Basic
202110.0,Basic
202111.0,Deluxe
202112.0,Basic
202113.0,Basic
202114.0,Deluxe
202116.0,Basic
202117.0,Deluxe
202118.0,Deluxe
202119.0,Deluxe
202120.0,Deluxe
202121.0,Deluxe
202122.0,Standard
202123.0,Super Deluxe
202124.0,Standard
202125.0,Deluxe
202127.0,Basic
202128.0,Basic
202129.0,Basic
202131.0,Basic
202134.0,Deluxe
202135.0,Basic
202138.0,Deluxe
202140.0,Basic
202141.0,Deluxe
202142.0,Standard
202143.0,Basic
202144.0,Standard
202145.0,Basic
202146.0,Standard
202147.0,Deluxe
202148.0,Basic
202149.0,Basic
202150.0,Deluxe
202151.0,Deluxe
202152.0,Basic
202154.0,Deluxe
202155.0,Basic
202156.0,Basic
202157.0,Basic
202160.0,Basic
202161.0,Basic
202162.0,Deluxe
202164.0,Standard
202166.0,Standard
202167.0,Deluxe
202168.0,Deluxe
202169.0,King
202171.0,Basic
202172.0,Standard
202173.0,Deluxe
202174.0,Basic
202175.0,Deluxe
202177.0,Standard
202178.0,Deluxe
202180.0,Standard
202182.0,Deluxe
202183.0,Basic
202184.0,Basic
202185.0,King
202186.0,King
202187.0,Basic
202188.0,Deluxe
202189.0,Basic
202191.0,Deluxe
202192.0,Basic
202193.0,Standard
202194.0,Standard
202196.0,Standard
202197.0,Basic
202198.0,Standard
202199.0,Standard
202200.0,King
202203.0,Basic
202204.0,Basic
202205.0,Basic
202206.0,Basic
202207.0,Basic
202208.0,Super Deluxe
202209.0,Basic
202210.0,Deluxe
202211.0,Basic
202212.0,Basic
202213.0,Deluxe
202215.0,Deluxe
202216.0,Basic
202217.0,Deluxe
202220.0,Basic
202221.0,Deluxe
202223.0,Basic
202224.0,Basic
202225.0,Deluxe
202226.0,Deluxe
202227.0,Deluxe
202228.0,Deluxe
202229.0,Basic
202230.0,Deluxe
202233.0,Basic
202234.0,Basic
202235.0,Basic
202236.0,King
202237.0,Basic
202238.0,Basic
202239.0,Basic
202240.0,Deluxe
202241.0,Deluxe
202242.0,Basic
202243.0,Basic
202244.0,Basic
202245.0,Standard
202248.0,Basic
202251.0,Standard
202252.0,Standard
202253.0,Standard
202254.0,Deluxe
202255.0,Deluxe
202256.0,Basic
202257.0,Deluxe
202258.0,Deluxe
202260.0,Deluxe
202263.0,Standard
202264.0,Deluxe
202265.0,Deluxe
202269.0,Super Deluxe
202272.0,Standard
202273.0,Deluxe
202274.0,King
202275.0,Standard
202276.0,Deluxe
202277.0,Standard
202278.0,Basic
202279.0,Standard
202280.0,Super Deluxe
202281.0,Deluxe
202282.0,Standard
202284.0,King
202285.0,Basic
202286.0,Basic
202287.0,Deluxe
202288.0,Deluxe
202289.0,Basic
202290.0,Deluxe
202291.0,Super Deluxe
202292.0,Basic
202293.0,Basic
202294.0,Standard
202295.0,Basic
202296.0,Basic
202297.0,Deluxe
202300.0,Basic
202302.0,Basic
202303.0,Basic
202304.0,Basic
202305.0,Super Deluxe
202307.0,Standard
202309.0,Basic
202310.0,Basic
202311.0,Basic
202313.0,Standard
202314.0,Basic
202315.0,Deluxe
202316.0,Standard
202317.0,Basic
202318.0,Basic
202320.0,Basic
202321.0,King
202322.0,Deluxe
202323.0,Basic
202324.0,Super Deluxe
202325.0,Basic
202326.0,Basic
202328.0,Basic
202329.0,Basic
202331.0,Super Deluxe
202332.0,Basic
202333.0,Standard
202335.0,Basic
202336.0,Deluxe
202337.0,Super Deluxe
202338.0,Deluxe
202339.0,Standard
202340.0,Deluxe
202342.0,Deluxe
202343.0,Basic
202344.0,Standard
202345.0,Standard
202346.0,Basic
202347.0,Deluxe
202348.0,Standard
202349.0,Basic
202350.0,Basic
202351.0,Basic
202352.0,Basic
202353.0,Standard
202354.0,Deluxe
202355.0,Deluxe
202356.0,Basic
202357.0,Standard
202358.0,Basic
202359.0,Basic
202360.0,Standard
202361.0,Basic
202363.0,King
202364.0,Basic
202365.0,Basic
202366.0,Standard
202367.0,Basic
202368.0,King
202369.0,King
202370.0,Basic
202445.0,Deluxe
202447.0,Basic
202448.0,Basic
202449.0,Basic
202450.0,Basic
202451.0,Basic
202452.0,Deluxe
202453.0,Basic
202454.0,Basic
202455.0,Basic
202456.0,Basic
202457.0,Basic
202459.0,Standard
202460.0,Basic
202461.0,Basic
202462.0,King
202463.0,Deluxe
202464.0,Standard
202466.0,King
202467.0,Basic
202469.0,King
202471.0,Standard
202472.0,Standard
202473.0,Deluxe
202474.0,Basic
202475.0,Deluxe
202476.0,Basic
202479.0,Standard
202481.0,Basic
202482.0,Basic
202483.0,Standard
202484.0,Basic
202485.0,Basic
202487.0,Deluxe
202488.0,Basic
202490.0,Deluxe
202491.0,Standard
202492.0,Deluxe
202493.0,Deluxe
202496.0,Basic
202497.0,Standard
202498.0,Standard
202499.0,Basic
202500.0,Standard
202501.0,Deluxe
202502.0,Standard
202503.0,Standard
202504.0,Basic
202505.0,Basic
202506.0,Standard
202507.0,Standard
202508.0,Standard
202509.0,Basic
202510.0,Basic
202511.0,Standard
202512.0,Deluxe
202514.0,Standard
202515.0,Basic
202516.0,Basic
202517.0,Basic
202518.0,Standard
202519.0,Basic
202520.0,Basic
202521.0,Deluxe
202522.0,Basic
202523.0,Basic
202524.0,Basic
202525.0,Basic
202526.0,Basic
202527.0,Basic
202528.0,Basic
202529.0,Deluxe
202530.0,Basic
202531.0,Deluxe
202532.0,Basic
202534.0,Deluxe
202535.0,Basic
202536.0,Deluxe
202537.0,King
202538.0,Deluxe
202539.0,King
202540.0,Deluxe
202541.0,Standard
202542.0,Standard
202543.0,Deluxe
202545.0,Basic
202547.0,Basic
202548.0,Basic
202549.0,King
202550.0,King
202552.0,Basic
202553.0,Basic
202554.0,Standard
202556.0,Deluxe
202557.0,Deluxe
202558.0,Deluxe
202559.0,Deluxe
202560.0,Standard
202561.0,Standard
202562.0,Deluxe
202563.0,Deluxe
202564.0,Basic
202565.0,Standard
202567.0,Super Deluxe
202569.0,Basic
202572.0,Deluxe
202573.0,Standard
202574.0,Deluxe
202575.0,Standard
202577.0,Standard
202578.0,Basic
202579.0,Deluxe
202581.0,Deluxe
202582.0,Basic
202583.0,Standard
202585.0,Deluxe
202586.0,Basic
202587.0,Basic
202588.0,Basic
202589.0,Basic
202590.0,Basic
202591.0,Basic
202592.0,Basic
202593.0,Basic
202594.0,Basic
202595.0,King
202596.0,Deluxe
202597.0,Standard
202598.0,Deluxe
202599.0,Standard
202600.0,Standard
202601.0,Deluxe
202602.0,Standard
202603.0,Deluxe
202604.0,Basic
202605.0,Basic
202606.0,Basic
202607.0,Standard
202608.0,Basic
202609.0,Basic
202610.0,Deluxe
202611.0,Standard
202612.0,Standard
202613.0,Deluxe
202614.0,Deluxe
202616.0,Basic
202617.0,Basic
202618.0,Deluxe
202619.0,Basic
202620.0,Basic
202622.0,Standard
202623.0,Basic
202624.0,Basic
202625.0,Basic
202627.0,Basic
202628.0,Basic
202629.0,Basic
202630.0,Basic
202631.0,Standard
202632.0,Basic
202633.0,Basic
202634.0,King
202635.0,Basic
202637.0,Deluxe
202638.0,Super Deluxe
202639.0,Basic
202640.0,Deluxe
202641.0,Standard
202642.0,Basic
202643.0,Basic
202644.0,Deluxe
202645.0,Standard
202646.0,Deluxe
202647.0,Deluxe
202650.0,Basic
202651.0,Basic
202652.0,Deluxe
202653.0,Standard
202655.0,King
202656.0,Standard
202657.0,Standard
202659.0,Standard
202662.0,Deluxe
202663.0,Basic
202664.0,Basic
202665.0,Deluxe
202666.0,Standard
202667.0,Standard
202668.0,Basic
202669.0,Basic
202670.0,Deluxe
202671.0,Deluxe
202672.0,King
202674.0,Basic
202675.0,Basic
202676.0,Basic
202677.0,King
202679.0,Super Deluxe
202681.0,King
202682.0,Deluxe
202684.0,Standard
202685.0,Deluxe
202686.0,Deluxe
202687.0,Deluxe
202688.0,Deluxe
202689.0,Basic
202690.0,Deluxe
202691.0,Deluxe
202692.0,Deluxe
202693.0,Standard
202695.0,King
202696.0,Basic
202697.0,Deluxe
202698.0,Basic
202699.0,Deluxe
202700.0,Basic
202701.0,Basic
202702.0,Basic
202704.0,Deluxe
202705.0,Deluxe
202706.0,Basic
202707.0,Super Deluxe
202709.0,Basic
202710.0,Deluxe
202711.0,Basic
202712.0,Deluxe
202713.0,Super Deluxe
202714.0,King
202716.0,Deluxe
202717.0,Deluxe
202718.0,Basic
202719.0,King
202720.0,Standard
202721.0,Basic
202722.0,Deluxe
202723.0,King
202724.0,Super Deluxe
202725.0,Basic
202726.0,Standard
202727.0,Deluxe
202728.0,Basic
202729.0,Deluxe
202731.0,Standard
202733.0,Basic
202734.0,Basic
202735.0,Basic
202736.0,Basic
202738.0,Basic
202739.0,Super Deluxe
202741.0,Deluxe
202742.0,Standard
202743.0,Deluxe
202744.0,Deluxe
202745.0,Basic
202746.0,Basic
202747.0,Deluxe
202748.0,King
202749.0,Standard
202750.0,Deluxe
202751.0,Standard
202752.0,Deluxe
202753.0,Deluxe
202754.0,Basic
202755.0,Basic
202756.0,Basic
202757.0,Basic
202758.0,Basic
202759.0,Basic
202760.0,King
202762.0,Basic
202763.0,Deluxe
202764.0,Basic
202765.0,Deluxe
202766.0,Basic
202768.0,Deluxe
202769.0,Basic
202770.0,Deluxe
202772.0,Standard
202773.0,Standard
202774.0,Standard
202775.0,Deluxe
202776.0,Deluxe
202777.0,Basic
202778.0,Standard
202779.0,Standard
202781.0,Basic
202782.0,Deluxe
202783.0,Basic
202784.0,Basic
202785.0,Deluxe
202786.0,Deluxe
202787.0,Basic
202788.0,Standard
202789.0,Deluxe
202790.0,Basic
202791.0,Basic
202792.0,Basic
202793.0,Standard
202794.0,Standard
202795.0,Basic
202796.0,Standard
202797.0,Deluxe
202798.0,Deluxe
202799.0,Deluxe
202800.0,Basic
202802.0,Standard
202803.0,Standard
202804.0,Deluxe
202805.0,Deluxe
202806.0,Basic
202808.0,Deluxe
202809.0,Deluxe
202811.0,Deluxe
202813.0,Basic
202815.0,Basic
202816.0,Basic
202817.0,Basic
202818.0,Basic
202819.0,Standard
202820.0,Deluxe
202821.0,Deluxe
202823.0,King
202824.0,Basic
202825.0,Basic
202827.0,Basic
202828.0,Standard
202830.0,Deluxe
202831.0,Deluxe
202832.0,Basic
202833.0,Basic
202834.0,Standard
202835.0,Basic
202836.0,Super Deluxe
202837.0,Standard
202838.0,Deluxe
202839.0,Basic
202840.0,Standard
202841.0,Deluxe
202842.0,Deluxe
202843.0,Basic
202844.0,Basic
202845.0,Basic
202846.0,Deluxe
202847.0,Standard
202848.0,Basic
202850.0,Standard
202851.0,Basic
202852.0,Super Deluxe
202853.0,Basic
202854.0,Basic
202855.0,Basic
202856.0,Standard
202857.0,Basic
202860.0,Basic
202861.0,Basic
202862.0,Basic
202863.0,Basic
202864.0,Basic
202867.0,Standard
202868.0,Deluxe
202869.0,Deluxe
202870.0,Basic
202871.0,Standard
202872.0,Basic
202873.0,Super Deluxe
202874.0,Deluxe
202875.0,Basic
202876.0,Basic
202877.0,Basic
202878.0,King
202881.0,Deluxe
202882.0,Deluxe
202885.0,Basic
202886.0,Standard
202888.0,Basic
202889.0,Basic
202890.0,Deluxe
202891.0,Standard
202892.0,Basic
202893.0,Basic
202894.0,Basic
202895.0,Standard
202896.0,Standard
202898.0,Basic
202899.0,Basic
202900.0,King
202902.0,Deluxe
202903.0,Basic
202904.0,Basic
202905.0,Basic
202906.0,Standard
202908.0,Basic
202909.0,Standard
202910.0,Deluxe
202911.0,Deluxe
202912.0,Basic
202914.0,Standard
202915.0,Deluxe
202916.0,Basic
202917.0,Standard
202918.0,Basic
202919.0,Standard
202920.0,Basic
202921.0,King
202922.0,Standard
202925.0,Basic
202927.0,Basic
202928.0,Standard
202929.0,Basic
202930.0,Basic
202931.0,Basic
202932.0,Standard
202933.0,Basic
202934.0,Basic
202935.0,Standard
202936.0,Deluxe
202937.0,Basic
202938.0,Basic
202940.0,Basic
202941.0,Basic
202942.0,Basic
202943.0,Standard
202944.0,Deluxe
202945.0,Basic
202946.0,Deluxe
202947.0,Basic
202949.0,Basic
202950.0,Standard
202951.0,Standard
202952.0,Deluxe
202953.0,Basic
202954.0,Standard
202955.0,Deluxe
202956.0,Basic
202959.0,Standard
202960.0,Basic
202961.0,Basic
202962.0,Deluxe
202963.0,Basic
202964.0,Basic
202965.0,Basic
202966.0,Basic
202967.0,Basic
202968.0,Deluxe
202970.0,Basic
202971.0,Deluxe
202973.0,King
202974.0,Deluxe
202975.0,Standard
202976.0,Basic
202977.0,Deluxe
202978.0,Basic
202979.0,King
202980.0,Basic
202981.0,Standard
202982.0,Basic
202983.0,Deluxe
202985.0,King
202986.0,King
202987.0,Basic
202988.0,Super Deluxe
202989.0,Standard
202990.0,Basic
202992.0,Standard
202993.0,Basic
202994.0,Basic
202995.0,Basic
202996.0,Basic
202997.0,Standard
202998.0,Deluxe
202999.0,Deluxe
203000.0,Deluxe
203001.0,Basic
203002.0,Basic
203003.0,Basic
203004.0,Deluxe
203005.0,Super Deluxe
203007.0,Standard
203008.0,Basic
203009.0,Basic
203011.0,Basic
203013.0,Basic
203014.0,Standard
203015.0,Basic
203016.0,Basic
203018.0,Basic
203019.0,Standard
203020.0,King
203021.0,Deluxe
203022.0,Basic
203023.0,Basic
203024.0,Deluxe
203025.0,Basic
203026.0,Basic
203027.0,Deluxe
203028.0,Basic
203030.0,Basic
203031.0,Basic
203032.0,Super Deluxe
203034.0,King
203036.0,Super Deluxe
203037.0,Standard
203038.0,Basic
203040.0,Basic
203041.0,Basic
203043.0,Deluxe
203044.0,Basic
203045.0,Deluxe
203046.0,Basic
203047.0,Basic
203048.0,Basic
203049.0,Basic
203050.0,Basic
203053.0,Super Deluxe
203054.0,Basic
203055.0,Basic
203056.0,Standard
203057.0,Super Deluxe
203059.0,Deluxe
203060.0,Deluxe
203061.0,Deluxe
203062.0,Basic
203063.0,Standard
203064.0,Basic
203065.0,Standard
203066.0,Deluxe
203067.0,Deluxe
203068.0,Standard
203069.0,Standard
203070.0,Standard
203071.0,Deluxe
203072.0,Basic
203073.0,Basic
203074.0,Basic
203075.0,Basic
203076.0,Basic
203077.0,Basic
203078.0,Basic
203079.0,Basic
203081.0,Basic
203082.0,Basic
203083.0,Basic
203084.0,Basic
203085.0,Basic
203086.0,Deluxe
203087.0,Deluxe
203088.0,Basic
203090.0,Super Deluxe
203091.0,Standard
203092.0,Standard
203093.0,Deluxe
203094.0,Basic
203095.0,Standard
203096.0,Standard
203097.0,Deluxe
203098.0,Basic
203099.0,Deluxe
203101.0,Basic
203102.0,Deluxe
203103.0,Deluxe
203105.0,Basic
203108.0,Deluxe
203109.0,Deluxe
203112.0,Basic
203114.0,Basic
203115.0,Deluxe
203116.0,Standard
203117.0,Basic
203118.0,Standard
203119.0,Standard
203120.0,Standard
203121.0,Standard
203122.0,Basic
203123.0,Standard
203124.0,Basic
203125.0,Deluxe
203126.0,Basic
203128.0,Deluxe
203129.0,Basic
203130.0,Basic
203131.0,Deluxe
203134.0,Deluxe
203135.0,Basic
203136.0,Basic
203138.0,King
203140.0,Basic
203141.0,Basic
203142.0,Deluxe
203143.0,King
203145.0,Basic
203146.0,Deluxe
203147.0,Standard
203148.0,Deluxe
203149.0,Deluxe
203151.0,Standard
203152.0,Standard
203154.0,Standard
203156.0,Deluxe
203157.0,Basic
203158.0,Deluxe
203159.0,King
203160.0,King
203161.0,Standard
203162.0,Deluxe
203163.0,Standard
203165.0,Deluxe
203166.0,Deluxe
203167.0,Standard
203168.0,Basic
203170.0,Basic
203171.0,Basic
203172.0,Deluxe
203173.0,Standard
203174.0,King
203177.0,Basic
203178.0,Basic
203179.0,Deluxe
203180.0,Basic
203181.0,Standard
203182.0,Deluxe
203183.0,Basic
203184.0,Deluxe
203185.0,Standard
203186.0,Basic
203187.0,Standard
203189.0,Deluxe
203190.0,Basic
203191.0,Deluxe
203194.0,Super Deluxe
203195.0,Deluxe
203197.0,Standard
203198.0,Deluxe
203199.0,Super Deluxe
203200.0,Deluxe
203201.0,Deluxe
203202.0,Basic
203203.0,Basic
203204.0,Deluxe
203207.0,Basic
203208.0,Basic
203209.0,Standard
203210.0,King
203211.0,Basic
203212.0,Basic
203213.0,Basic
203214.0,Deluxe
203215.0,Basic
203216.0,Deluxe
203217.0,Basic
203218.0,King
203219.0,Standard
203222.0,Basic
203225.0,Basic
203226.0,Standard
203227.0,Standard
203228.0,Deluxe
203229.0,Deluxe
203230.0,Basic
203231.0,Basic
203232.0,Basic
203234.0,Basic
203237.0,Basic
203238.0,Basic
203239.0,Basic
203243.0,Basic
203246.0,Standard
203247.0,Deluxe
203248.0,Deluxe
203249.0,Standard
203250.0,Standard
203251.0,Deluxe
203252.0,Basic
203253.0,Standard
203254.0,Super Deluxe
203255.0,Deluxe
203256.0,Standard
203258.0,King
203259.0,Basic
203260.0,Basic
203261.0,Deluxe
203262.0,Basic
203263.0,Basic
203264.0,Basic
203265.0,Basic
203266.0,Basic
203267.0,Basic
203268.0,Basic
203269.0,Basic
203270.0,Basic
203271.0,Deluxe
203274.0,Deluxe
203276.0,Deluxe
203277.0,Basic
203278.0,Deluxe
203279.0,Deluxe
203281.0,Standard
203283.0,Basic
203284.0,Basic
203285.0,Basic
203287.0,Basic
203288.0,Basic
203289.0,Basic
203290.0,Basic
203291.0,Basic
203292.0,Standard
203294.0,Basic
203295.0,King
203296.0,Deluxe
203297.0,Basic
203298.0,Deluxe
203299.0,Standard
203300.0,Basic
203302.0,Basic
203303.0,Basic
203305.0,Super Deluxe
203306.0,Basic
203307.0,Deluxe
203309.0,Basic
203310.0,Deluxe
203311.0,Super Deluxe
203312.0,Basic
203313.0,Standard
203314.0,Deluxe
203316.0,Deluxe
203317.0,Deluxe
203318.0,Deluxe
203319.0,Basic
203320.0,Basic
203321.0,Basic
203322.0,Basic
203323.0,Basic
203324.0,Basic
203325.0,Deluxe
203326.0,Deluxe
203327.0,Deluxe
203328.0,Standard
203329.0,Basic
203330.0,Basic
203331.0,Standard
203332.0,Deluxe
203333.0,Basic
203334.0,Standard
203335.0,Basic
203337.0,Basic
203338.0,Super Deluxe
203339.0,Basic
203340.0,Basic
203341.0,Deluxe
203342.0,King
203343.0,King
203344.0,Basic
203345.0,Deluxe
203346.0,Deluxe
203347.0,Basic
203348.0,King
203349.0,Basic
203350.0,Basic
203351.0,Standard
203352.0,Standard
203353.0,Basic
203354.0,Basic
203356.0,Basic
203358.0,Standard
203360.0,King
203361.0,Deluxe
203362.0,Basic
203363.0,Deluxe
203364.0,Deluxe
203365.0,Basic
203366.0,Standard
203367.0,Basic
203368.0,Basic
203369.0,Standard
203370.0,Deluxe
203371.0,Deluxe
203373.0,Basic
203374.0,Basic
203375.0,Basic
203377.0,Basic
203378.0,Basic
203379.0,Standard
203380.0,Basic
203381.0,Basic
203382.0,Basic
203385.0,Deluxe
203386.0,Deluxe
203387.0,Deluxe
203388.0,Deluxe
203389.0,Deluxe
203392.0,Standard
203393.0,Deluxe
203394.0,Deluxe
203395.0,Basic
203398.0,Basic
203399.0,King
203400.0,Basic
203401.0,Standard
203402.0,Standard
203403.0,Basic
203404.0,Deluxe
203405.0,Basic
203406.0,Basic
203407.0,Basic
203408.0,Deluxe
203409.0,Basic
203411.0,Basic
203412.0,Standard
203413.0,Standard
203414.0,Deluxe
203415.0,Standard
203416.0,Basic
203417.0,Standard
203418.0,Basic
203420.0,Deluxe
203421.0,Basic
203422.0,Basic
203423.0,Basic
203426.0,Standard
203427.0,Basic
203428.0,Standard
203430.0,Deluxe
203431.0,Basic
203432.0,Standard
203433.0,Super Deluxe
203434.0,Basic
203435.0,Standard
203436.0,Standard
203437.0,Standard
203438.0,Deluxe
203439.0,Standard
203440.0,Basic
203442.0,Basic
203443.0,Basic
203444.0,Deluxe
203445.0,Deluxe
203446.0,Deluxe
203447.0,Basic
203448.0,Basic
203449.0,Basic
203452.0,King
203453.0,King
203454.0,Basic
203455.0,Basic
203457.0,Deluxe
203458.0,Basic
203459.0,Basic
203461.0,Basic
203462.0,Basic
203463.0,Basic
203464.0,Basic
203466.0,Basic
203467.0,Standard
203468.0,Super Deluxe
203469.0,Deluxe
203470.0,Basic
203471.0,Basic
203472.0,Basic
203473.0,Deluxe
203474.0,King
203478.0,Deluxe
203479.0,Basic
203481.0,Deluxe
203482.0,Deluxe
203484.0,Basic
203485.0,Deluxe
203486.0,Standard
203487.0,King
203488.0,Basic
203489.0,Basic
203490.0,Basic
203491.0,Standard
203492.0,Basic
203493.0,Basic
203494.0,Deluxe
203495.0,Deluxe
203496.0,Basic
203497.0,Deluxe
203498.0,Standard
203499.0,Standard
203503.0,Deluxe
203505.0,Basic
203506.0,Basic
203507.0,Standard
203508.0,Basic
203509.0,Basic
203510.0,Basic
203511.0,Deluxe
203513.0,Basic
203514.0,Deluxe
203515.0,Basic
203516.0,Basic
203517.0,Basic
203518.0,Basic
203519.0,King
203520.0,Deluxe
203522.0,Super Deluxe
203523.0,Basic
203524.0,Super Deluxe
203525.0,Deluxe
203526.0,Basic
203528.0,Standard
203530.0,Deluxe
203531.0,Basic
203532.0,Basic
203533.0,Standard
203534.0,Basic
203535.0,Basic
203536.0,Deluxe
203537.0,King
203538.0,Basic
203539.0,Basic
203540.0,Basic
203541.0,Basic
203542.0,Deluxe
203543.0,Basic
203544.0,Basic
203545.0,Deluxe
203546.0,Deluxe
203547.0,Standard
203548.0,Basic
203549.0,Standard
203551.0,Deluxe
203552.0,Basic
203553.0,Standard
203557.0,Deluxe
203558.0,Deluxe
203559.0,Basic
203560.0,Deluxe
203561.0,Basic
203562.0,Basic
203563.0,Deluxe
203564.0,Basic
203565.0,Standard
203566.0,Basic
203567.0,Basic
203568.0,Deluxe
203569.0,Basic
203570.0,King
203571.0,Basic
203572.0,Deluxe
203573.0,King
203574.0,Deluxe
203575.0,Basic
203576.0,Standard
