CustomerID,ProdTaken,Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact,Occupation,Gender,ProductPitched,MaritalStatus,Designation
200694.0,0,33.0,1.0,6.0,2.0,4.0,3.0,1.0,0.0,4.0,0.0,0.0,21949.0,1,2,1,Deluxe,3,2
200696.0,0,45.0,1.0,15.490834591330602,2.0,3.0,4.0,2.0,0.0,4.0,1.0,1.0,23619.85349087003,0,2,2,Deluxe,0,2
200697.0,0,29.0,3.0,26.0,2.0,3.0,3.0,2.0,0.0,3.0,0.0,1.0,17157.0,0,1,1,Basic,0,1
200698.0,0,35.0,3.0,15.490834591330602,2.0,3.0,3.0,2.0,0.0,4.0,1.0,0.0,19601.0,1,3,1,Deluxe,0,2
200699.0,0,52.0,1.0,6.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0,1.0,32099.0,1,2,2,Super Deluxe,0,0
200701.0,0,53.0,3.0,8.0,2.0,3.0,3.0,7.0,0.0,3.0,1.0,0.0,29852.0,1,3,2,Super Deluxe,1,0
200702.0,0,30.0,3.0,14.0,3.0,3.0,3.0,6.0,0.0,3.0,1.0,0.0,22264.0,1,2,2,Standard,1,3
200703.0,0,38.0,3.0,16.0,2.0,3.0,3.0,2.0,1.0,3.0,0.0,1.0,20666.0,0,1,1,Deluxe,2,2
200704.0,0,35.0,3.0,9.0,3.0,3.0,3.0,7.0,0.0,5.0,0.0,1.0,22823.0,1,2,2,Standard,1,3
200705.0,0,39.0,3.0,8.0,2.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,22880.0,1,2,2,Standard,3,3
200707.0,0,47.0,1.0,22.0,3.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,20067.0,0,3,2,Deluxe,1,2
200708.0,0,36.0,3.0,14.0,2.0,3.0,3.0,5.0,0.0,3.0,1.0,0.0,20079.0,0,1,2,Deluxe,1,2
200710.0,0,33.0,3.0,23.0,2.0,3.0,3.0,2.0,0.0,3.0,1.0,1.0,32444.0,0,2,2,Super Deluxe,2,0
200712.0,0,37.62226512226512,1.0,19.0,2.0,3.0,3.0,4.0,0.0,3.0,1.0,0.0,18452.0,1,2,1,Basic,2,1
200713.0,0,45.0,1.0,6.0,3.0,3.0,3.0,4.0,0.0,5.0,0.0,1.0,17270.0,1,3,1,Basic,1,1
200714.0,0,50.0,1.0,6.0,3.0,3.0,3.0,1.0,0.0,5.0,0.0,2.0,32399.0,1,3,2,Super Deluxe,1,0
200715.0,0,33.0,1.0,6.0,2.0,1.0,4.0,2.0,1.0,3.0,0.0,1.0,20488.0,0,2,1,Deluxe,0,2
200716.0,0,41.0,1.0,15.0,3.0,3.0,3.0,3.0,0.0,4.0,1.0,2.0,34419.0,0,3,2,King,1,4
200717.0,0,27.0,1.0,22.0,2.0,3.0,4.0,1.0,0.0,2.0,1.0,0.0,17811.0,1,1,1,Basic,0,1
200718.0,0,37.62226512226512,1.0,29.0,2.0,3.0,5.0,2.0,1.0,2.0,1.0,0.0,18633.0,0,2,2,Deluxe,0,2
200719.0,0,37.62226512226512,3.0,10.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,23619.85349087003,1,2,1,Deluxe,2,2
200721.0,0,50.0,1.0,30.0,3.0,3.0,3.0,4.0,1.0,4.0,0.0,0.0,28973.0,1,2,2,Super Deluxe,0,0
200722.0,0,38.0,1.0,16.0,3.0,3.0,3.0,1.0,0.0,5.0,0.0,2.0,17684.0,0,3,2,Basic,0,1
200723.0,0,46.0,1.0,13.0,3.0,3.0,3.0,7.0,0.0,2.0,0.0,2.0,25845.0,1,3,2,Standard,1,3
200724.0,0,24.0,1.0,15.490834591330602,2.0,4.0,3.0,2.0,0.0,3.0,1.0,1.0,23619.85349087003,1,3,1,Deluxe,1,2
200726.0,0,37.62226512226512,1.0,6.0,3.0,3.0,5.0,2.0,0.0,5.0,1.0,2.0,23619.85349087003,0,2,1,Deluxe,0,2
200727.0,0,18.0,1.0,11.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,1.0,16051.0,0,2,2,Basic,2,1
200728.0,0,54.0,1.0,23.0,2.0,3.0,3.0,1.0,0.0,5.0,1.0,0.0,25739.0,1,1,1,Standard,0,3
200729.0,0,35.0,1.0,31.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,25388.0,1,3,1,Standard,1,3
200730.0,0,30.0,1.0,14.0,3.0,1.0,5.0,1.0,1.0,2.0,0.0,2.0,26416.0,1,2,1,Standard,0,3
200733.0,0,26.0,1.0,8.0,2.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,20472.0,1,3,2,Deluxe,0,2
200734.0,0,22.0,1.0,14.0,3.0,5.0,5.0,2.0,0.0,2.0,1.0,0.0,17451.0,1,2,2,Basic,0,1
200735.0,0,48.0,1.0,15.490834591330602,3.0,4.0,3.0,3.0,0.0,2.0,0.0,0.0,23619.85349087003,1,2,2,Deluxe,2,2
200736.0,0,48.0,1.0,10.0,3.0,4.0,3.0,1.0,0.0,5.0,1.0,1.0,25999.0,1,2,2,Standard,3,3
200737.0,0,41.0,1.0,13.0,2.0,3.708445178608301,3.0,7.0,0.0,3.0,1.0,0.0,20003.0,1,3,1,Deluxe,2,2
200738.0,0,39.0,1.0,6.0,3.0,4.0,3.0,2.0,0.0,3.0,0.0,1.0,27742.0,1,2,1,Super Deluxe,0,0
200739.0,0,27.0,1.0,8.0,2.0,3.0,3.0,1.0,0.0,5.0,0.0,1.0,23619.85349087003,1,2,1,Deluxe,0,2
200740.0,0,37.62226512226512,1.0,16.0,2.0,3.0,3.0,2.0,0.0,5.0,1.0,0.0,23619.85349087003,1,2,2,Basic,1,1
200741.0,0,42.0,3.0,11.0,2.0,3.0,3.0,7.0,0.0,4.0,0.0,1.0,33303.0,1,3,2,King,0,4
200742.0,0,50.0,1.0,15.0,3.0,3.0,3.0,5.0,0.0,5.0,1.0,0.0,17380.0,1,2,2,Basic,0,1
200743.0,0,59.0,1.0,8.0,3.0,4.0,3.0,4.0,1.0,5.0,0.0,2.0,28726.0,1,2,1,Super Deluxe,2,0
200745.0,0,55.0,1.0,24.0,3.0,3.0,4.0,4.0,1.0,5.0,1.0,2.0,21385.0,0,3,2,Deluxe,0,2
200746.0,0,41.0,1.0,13.0,2.0,5.0,3.0,2.0,0.0,4.0,1.0,1.1872666943177106,34973.0,0,2,1,King,1,4
200747.0,0,38.0,3.0,9.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,21861.0,1,2,2,Deluxe,3,2
200750.0,0,44.0,3.0,34.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,28320.0,1,3,1,Super Deluxe,0,0
200751.0,0,50.0,3.0,6.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,21347.0,0,2,1,Deluxe,0,2
200753.0,0,39.0,1.0,28.0,2.0,3.0,5.0,2.0,1.0,5.0,1.0,0.0,25880.0,0,3,0,Standard,3,3
200754.0,0,33.0,3.0,14.0,2.0,4.0,3.0,1.0,0.0,2.0,1.0,1.0,17342.0,0,2,1,Basic,2,1
200755.0,0,45.0,3.0,17.0,2.0,3.0,3.0,4.0,0.0,4.0,1.0,1.0,32650.0,1,2,1,Super Deluxe,0,0
200756.0,0,37.62226512226512,1.0,35.0,3.0,3.0,3.0,1.0,0.0,3.0,1.0,0.0,23619.85349087003,0,3,1,Basic,2,1
200757.0,0,34.0,3.0,6.0,3.0,1.0,3.0,1.0,0.0,5.0,1.0,2.0,24725.0,1,3,2,Deluxe,1,2
200758.0,0,59.0,3.0,6.0,3.0,3.0,3.0,4.0,1.0,2.0,0.0,1.0,26904.0,1,1,2,Standard,0,3
200759.0,0,45.0,2.0,30.0,2.0,3.0,4.0,2.0,0.0,4.0,0.0,0.0,17177.0,1,3,2,Basic,2,1
200760.0,0,53.0,3.0,8.0,2.0,4.0,4.0,3.0,0.0,2.0,0.0,1.0,22525.0,0,3,1,Standard,0,3
200763.0,0,34.0,3.0,16.0,2.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,17220.0,1,2,1,Basic,0,1
200764.0,0,28.0,3.0,16.0,3.0,3.0,4.0,2.0,0.0,5.0,1.0,1.0,16052.0,1,3,2,Basic,0,1
200765.0,0,38.0,1.0,9.0,2.0,3.0,3.0,4.0,0.0,3.0,1.0,1.0,17821.0,0,2,2,Basic,0,1
200766.0,0,50.0,1.0,8.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,34237.0,1,3,2,King,0,4
200767.0,0,37.62226512226512,1.0,9.0,2.0,3.0,4.0,4.0,0.0,4.0,1.0,0.0,23619.85349087003,1,2,1,Deluxe,2,2
200768.0,0,40.0,3.0,32.0,3.0,3.0,5.0,2.0,0.0,2.0,1.0,1.0,23396.0,1,3,2,Deluxe,0,2
200769.0,0,26.0,1.0,6.0,3.0,4.0,3.0,2.0,0.0,2.0,1.0,0.0,17007.0,0,3,1,Basic,1,1
200770.0,0,46.0,1.0,6.0,2.0,3.0,3.0,1.0,0.0,5.0,1.0,1.0,34627.0,1,3,2,King,1,4
200771.0,0,54.0,3.0,8.0,2.0,4.0,3.0,7.0,0.0,5.0,1.0,0.0,25686.0,1,2,1,Standard,0,3
200772.0,0,56.0,1.0,15.0,3.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0,17942.0,0,3,1,Basic,0,1
200773.0,0,36.0,1.0,18.0,2.0,4.0,3.0,1.0,0.0,2.0,1.0,0.0,23858.0,1,3,0,Standard,3,3
200774.0,0,55.0,1.0,8.0,2.0,4.0,5.0,1.0,0.0,3.0,1.0,1.0,31756.0,0,3,2,Super Deluxe,2,0
200775.0,0,43.0,3.0,31.0,3.0,4.0,3.0,6.0,0.0,4.0,1.0,1.0,25798.0,1,3,2,Standard,1,3
200778.0,0,46.0,1.0,15.490834591330602,3.0,4.0,5.0,1.0,1.0,2.0,1.0,2.0,19615.0,1,2,1,Deluxe,1,2
200781.0,0,37.62226512226512,1.0,6.0,2.0,4.0,5.0,2.0,0.0,3.0,0.0,1.0,23619.85349087003,1,3,2,Basic,0,1
200782.0,0,30.0,1.0,26.0,2.0,3.0,5.0,1.0,0.0,4.0,1.0,0.0,24957.0,1,2,2,Deluxe,0,2
200783.0,0,37.62226512226512,1.0,13.0,2.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,18376.0,1,1,1,Basic,0,1
200784.0,0,38.0,1.0,23.0,3.0,4.0,3.0,1.0,0.0,2.0,0.0,2.0,23823.0,1,2,1,Standard,0,3
200785.0,0,40.0,1.0,26.0,3.0,3.0,3.0,5.0,0.0,3.0,1.0,1.0,25322.0,1,1,2,Standard,0,3
200786.0,0,27.0,1.0,15.490834591330602,2.0,5.0,3.0,2.0,0.0,2.0,1.0,1.0,19621.0,0,2,2,Basic,0,1
200787.0,0,55.0,1.0,8.0,3.0,3.0,4.0,4.0,0.0,2.0,1.0,1.0,25976.0,0,2,2,Standard,0,3
200788.0,0,37.62226512226512,1.0,16.0,2.0,3.0,3.0,4.0,0.0,4.0,1.0,1.0,18660.0,1,2,1,Deluxe,2,2
200790.0,0,33.0,1.0,11.0,2.0,4.0,3.0,5.0,0.0,3.0,0.0,0.0,22119.0,1,2,2,Standard,1,3
200793.0,0,28.0,1.0,21.0,2.0,3.0,3.0,2.0,0.0,4.0,1.0,1.0,17207.0,1,2,2,Basic,1,1
200794.0,0,34.0,1.0,9.0,2.0,3.0,3.0,1.0,0.0,2.0,1.0,0.0,22756.0,0,2,2,Deluxe,3,2
200795.0,0,37.0,3.0,16.0,2.0,4.0,3.0,3.0,1.0,4.0,0.0,0.0,21694.0,1,2,1,Deluxe,1,2
200799.0,0,42.0,1.0,8.0,2.0,3.0,5.0,1.0,0.0,3.0,1.0,1.0,32665.0,1,3,2,Super Deluxe,0,0
200802.0,0,33.0,3.0,15.490834591330602,1.0,3.0,4.0,1.0,0.0,4.0,1.0,0.0,23619.85349087003,0,2,1,Deluxe,0,2
200803.0,0,34.0,1.0,9.0,2.0,4.0,3.0,4.0,0.0,2.0,1.0,0.0,17979.0,0,2,2,Basic,0,1
200804.0,0,48.0,1.0,6.0,2.0,1.0,3.0,3.0,0.0,2.0,0.0,0.0,31885.0,0,3,2,Super Deluxe,2,0
200805.0,0,45.0,3.0,15.0,3.0,4.0,3.0,2.0,0.0,3.0,0.0,0.0,20593.0,0,2,1,Deluxe,0,2
200806.0,0,52.0,1.0,13.0,2.0,3.0,4.0,1.0,0.0,3.0,1.0,1.0,25445.0,1,2,2,Standard,3,3
200807.0,0,38.0,3.0,16.0,3.0,4.0,3.0,1.0,1.0,3.0,1.0,0.0,23740.0,1,3,2,Standard,1,3
200808.0,0,29.0,1.0,34.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,1.0,17514.0,1,2,1,Basic,1,1
200809.0,0,28.0,1.0,9.0,3.0,3.0,4.0,1.0,0.0,4.0,0.0,0.0,22655.0,1,3,1,Standard,1,3
200810.0,0,46.0,3.0,9.0,2.0,3.0,3.0,4.0,0.0,2.0,1.0,0.0,32465.0,1,3,2,Super Deluxe,0,0
200811.0,0,38.0,3.0,8.0,2.0,3.0,4.0,1.0,0.0,4.0,1.0,0.0,22351.0,1,3,2,Standard,3,3
200812.0,0,43.0,1.0,33.0,2.0,3.0,5.0,1.0,0.0,4.0,0.0,0.0,25820.0,0,2,1,Standard,0,3
200814.0,0,40.0,1.0,20.0,2.0,4.0,3.0,2.0,0.0,3.0,1.0,1.0,34626.0,1,3,2,King,2,4
200815.0,0,21.0,1.0,6.0,3.0,4.0,4.0,2.0,1.0,5.0,0.0,2.0,17070.0,1,1,1,Basic,2,1
200816.0,0,39.0,1.0,15.0,3.0,3.0,4.0,21.0,0.0,2.0,1.0,0.0,21782.0,0,2,2,Deluxe,3,2
200817.0,0,36.0,1.0,24.0,3.0,3.0,3.0,3.0,0.0,3.0,1.0,0.0,22779.0,0,2,2,Deluxe,3,2
200818.0,0,31.0,3.0,26.0,3.0,1.0,3.0,1.0,0.0,5.0,1.0,1.0,17791.0,0,2,2,Basic,0,1
200819.0,0,28.0,1.0,8.0,3.0,4.0,4.0,1.0,0.0,2.0,0.0,2.0,18201.0,1,2,2,Basic,0,1
200820.0,0,35.0,3.0,17.0,2.0,3.708445178608301,3.0,2.0,0.0,5.0,0.0,0.0,19968.0,0,3,2,Deluxe,1,2
200821.0,0,49.0,3.0,14.0,2.0,4.0,4.0,7.0,0.0,4.0,1.0,0.0,28120.0,1,1,2,Super Deluxe,0,0
200822.0,0,37.62226512226512,1.0,8.0,3.0,3.0,3.0,3.0,0.0,4.0,1.0,2.0,23619.85349087003,0,2,2,Deluxe,2,2
200823.0,0,29.0,1.0,16.0,3.0,3.0,4.0,1.0,0.0,5.0,1.0,0.0,18291.0,0,2,1,Basic,1,1
200824.0,0,42.0,1.0,15.490834591330602,2.0,5.0,3.0,5.0,0.0,3.0,1.0,0.0,23619.85349087003,1,3,2,Deluxe,2,2
200825.0,0,29.0,1.0,14.0,3.0,4.0,3.0,2.0,1.0,3.0,0.0,0.0,20056.0,1,3,2,Deluxe,0,2
200826.0,0,38.0,2.0,6.0,2.0,1.0,3.0,2.0,0.0,4.0,1.0,0.0,17844.0,1,2,2,Basic,0,1
200827.0,0,28.0,1.0,12.0,2.0,4.0,3.0,2.0,1.0,4.0,1.0,0.0,17703.0,0,2,2,Basic,1,1
200830.0,0,41.0,1.0,15.490834591330602,2.0,3.0,3.0,4.0,1.0,3.0,1.0,0.0,19766.0,1,2,2,Basic,0,1
200832.0,0,37.0,1.0,31.0,2.0,4.0,3.0,1.0,0.0,3.0,0.0,1.0,20731.0,1,3,1,Deluxe,1,2
200833.0,0,27.0,1.0,12.0,2.0,4.0,3.0,2.0,0.0,2.0,1.0,1.0,17539.0,1,2,2,Basic,0,1
200834.0,0,34.0,3.0,15.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,2.0,20714.0,1,2,1,Deluxe,0,2
200835.0,0,35.0,2.0,15.490834591330602,3.0,3.0,3.0,2.0,0.0,5.0,0.0,1.0,23619.85349087003,1,1,2,Basic,2,1
200837.0,0,40.0,1.0,15.0,2.0,3.0,3.0,1.0,0.0,4.0,0.0,0.0,28499.0,0,3,0,Standard,3,3
200839.0,0,42.0,3.0,10.0,2.0,3.0,5.0,1.0,0.0,5.0,1.0,1.0,20155.0,1,3,2,Deluxe,2,2
200840.0,0,35.0,1.0,6.0,2.0,4.0,3.0,7.0,0.0,2.0,1.0,1.0,17258.0,1,3,2,Basic,0,1
200841.0,0,37.62226512226512,1.0,30.0,2.0,3.0,4.0,1.0,0.0,5.0,1.0,0.0,18597.0,1,3,2,Basic,2,1
200843.0,0,26.0,1.0,15.490834591330602,2.0,1.0,3.0,2.0,0.0,5.0,1.0,1.0,23619.85349087003,1,3,2,Basic,0,1
200844.0,0,30.0,3.0,16.0,3.0,4.0,3.0,2.0,0.0,2.0,1.0,0.0,21578.0,1,3,2,Deluxe,0,2
200845.0,0,40.0,1.0,15.490834591330602,3.0,4.0,3.0,4.0,1.0,2.0,1.0,0.0,23619.85349087003,0,3,1,Deluxe,0,2
200846.0,0,35.0,1.0,8.0,2.0,4.0,4.0,3.0,0.0,4.0,1.0,0.0,25274.0,1,2,2,Standard,1,3
200847.0,0,34.0,1.0,6.0,3.0,4.0,5.0,1.0,0.0,2.0,1.0,2.0,20343.0,0,3,2,Deluxe,2,2
200848.0,0,35.0,1.0,10.0,2.0,4.0,3.0,2.0,0.0,2.0,1.0,0.0,17376.0,0,2,2,Basic,0,1
200850.0,0,32.0,3.0,8.0,3.0,3.0,5.0,2.0,0.0,3.0,0.0,1.0,17827.0,0,2,1,Basic,1,1
200851.0,0,56.0,1.0,10.0,3.0,3.0,5.0,5.0,0.0,4.0,0.0,1.1872666943177106,34943.0,1,1,1,King,1,4
200852.0,0,29.0,1.0,12.0,2.0,3.0,3.0,2.0,0.0,3.0,0.0,0.0,18131.0,1,3,1,Basic,0,1
200853.0,0,19.0,1.0,15.0,2.0,3.0,5.0,2.0,0.0,3.0,0.0,0.0,17552.0,1,2,2,Basic,2,1
200854.0,0,45.0,1.0,15.490834591330602,2.0,3.0,3.0,5.0,1.0,3.0,1.0,0.0,23619.85349087003,1,3,1,Basic,0,1
200855.0,0,37.0,1.0,6.0,2.0,4.0,3.0,2.0,0.0,2.0,1.0,1.0,21474.0,1,2,1,Deluxe,0,2
200856.0,0,20.0,1.0,9.0,2.0,4.0,3.0,2.0,0.0,3.0,0.0,1.0,18033.0,1,2,2,Basic,2,1
200858.0,0,53.0,1.0,13.0,2.0,3.0,3.0,4.0,0.0,2.0,1.0,0.0,33606.0,1,3,1,King,1,4
200859.0,0,29.0,1.0,21.0,3.0,5.0,3.0,1.0,1.0,5.0,1.0,0.0,17168.0,1,2,1,Basic,0,1
200861.0,0,46.0,3.0,8.0,3.0,3.0,5.0,1.0,0.0,2.0,1.0,0.0,32048.0,1,3,1,Super Deluxe,0,0
200862.0,0,44.0,1.0,23.0,3.0,5.0,3.0,3.0,0.0,4.0,1.0,0.0,17290.0,0,2,2,Basic,2,1
200863.0,0,37.62226512226512,2.0,8.0,2.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,18600.0,1,2,2,Basic,0,1
200865.0,0,37.62226512226512,3.0,35.0,3.0,3.0,5.0,1.0,0.0,2.0,1.0,1.0,23619.85349087003,1,2,2,Deluxe,1,2
200866.0,0,40.0,3.0,15.490834591330602,3.0,3.0,4.0,6.0,0.0,4.0,1.0,2.0,23619.85349087003,0,3,2,Deluxe,0,2
200867.0,0,50.0,1.0,8.0,1.0,3.0,5.0,3.0,0.0,3.0,1.0,0.0,32856.0,0,3,1,Super Deluxe,0,0
200868.0,0,28.0,1.0,25.0,3.0,4.0,5.0,2.0,0.0,3.0,1.0,2.0,18196.0,1,3,2,Basic,0,1
200869.0,0,46.0,1.0,21.0,2.0,3.0,4.0,6.0,0.0,3.0,1.0,1.0,34081.0,1,2,2,King,0,4
200870.0,0,35.0,3.0,23.0,3.0,3.0,5.0,4.0,1.0,3.0,1.0,1.0,23966.0,1,2,2,Deluxe,0,2
200872.0,0,33.0,3.0,15.490834591330602,2.0,3.0,3.0,2.0,0.0,3.0,0.0,1.0,19539.0,0,3,1,Deluxe,0,2
200873.0,0,36.0,1.0,12.0,2.0,5.0,3.0,2.0,0.0,2.0,0.0,0.0,17741.0,1,2,2,Basic,1,1
200874.0,0,37.62226512226512,1.0,13.0,2.0,3.0,3.0,2.0,0.0,5.0,1.0,1.0,18491.0,1,2,2,Deluxe,1,2
200875.0,0,44.0,1.0,15.490834591330602,2.0,3.0,3.0,2.0,0.0,5.0,1.0,1.0,19541.0,1,2,2,Deluxe,2,2
200876.0,0,20.0,3.0,27.0,2.0,1.0,3.0,2.0,0.0,3.0,0.0,0.0,17678.0,1,3,2,Basic,2,1
200877.0,0,46.0,1.0,8.0,2.0,3.0,3.0,3.0,0.0,2.0,1.0,0.0,22379.0,1,1,2,Deluxe,1,2
200878.0,0,42.0,2.0,8.0,3.0,1.0,5.0,1.0,0.0,2.0,0.0,2.0,21272.0,0,3,2,Deluxe,0,2
200879.0,0,60.0,3.0,13.0,2.0,1.0,3.0,1.0,1.0,5.0,0.0,0.0,20220.0,1,3,2,Deluxe,1,2
200880.0,0,32.0,1.0,19.0,3.0,4.0,4.0,2.0,0.0,5.0,0.0,0.0,17743.0,0,2,1,Basic,0,1
200881.0,0,32.0,1.0,8.0,2.0,3.708445178608301,3.0,5.0,1.0,5.0,1.0,1.0,19998.0,0,2,1,Deluxe,2,2
200882.0,0,36.0,1.0,6.0,3.0,5.0,5.0,3.0,1.0,2.0,1.0,2.0,25252.0,1,1,1,Standard,1,3
200883.0,0,33.0,1.0,15.0,2.0,3.0,3.0,1.0,0.0,2.0,1.0,0.0,17781.0,1,3,2,Basic,0,1
200884.0,0,40.0,3.0,16.0,2.0,4.0,4.0,1.0,0.0,5.0,1.0,0.0,21852.0,1,1,1,Deluxe,1,2
200885.0,0,25.0,3.0,16.0,2.0,3.708445178608301,3.0,1.0,0.0,2.0,0.0,1.0,19950.0,1,2,2,Deluxe,2,2
200886.0,0,37.62226512226512,1.0,6.0,3.0,3.0,4.0,1.0,1.0,4.0,1.0,2.0,18579.0,1,3,2,Basic,0,1
200887.0,0,42.0,1.0,32.0,2.0,3.0,5.0,4.0,1.0,3.0,0.0,1.0,28191.0,0,3,1,Standard,0,3
200888.0,0,35.0,3.0,14.0,3.0,4.0,3.0,5.0,1.0,5.0,1.0,2.0,25377.0,0,3,1,Standard,0,3
200889.0,0,27.0,1.0,20.0,2.0,3.0,5.0,2.0,1.0,4.0,1.0,0.0,17235.0,1,2,2,Basic,0,1
200890.0,0,54.0,1.0,6.0,2.0,3.0,3.0,1.0,0.0,5.0,1.0,1.0,25502.0,0,2,1,Standard,1,3
200891.0,0,44.0,1.0,8.0,3.0,1.0,3.0,2.0,0.0,4.0,1.0,0.0,17011.0,1,2,1,Basic,0,1
200893.0,0,37.62226512226512,1.0,6.0,3.0,3.0,3.0,2.0,0.0,2.0,0.0,2.0,23619.85349087003,1,2,1,Basic,1,1
200894.0,0,54.0,1.0,9.0,2.0,3.0,3.0,4.0,0.0,5.0,1.0,1.0,32779.0,1,2,2,Super Deluxe,0,0
200895.0,0,31.0,1.0,17.0,3.0,3.0,5.0,2.0,1.0,2.0,0.0,2.0,21833.0,1,3,2,Deluxe,0,2
200896.0,0,31.0,1.0,30.0,3.0,4.0,5.0,2.0,0.0,5.0,0.0,2.0,21812.0,1,3,1,Deluxe,3,2
200897.0,0,59.0,3.0,9.0,2.0,4.0,3.0,6.0,0.0,3.0,0.0,0.0,20171.0,1,2,1,Deluxe,2,2
200898.0,0,43.0,1.0,9.0,3.0,5.0,3.0,4.0,0.0,5.0,1.0,1.1872666943177106,34740.0,1,2,2,King,0,4
200899.0,0,49.0,1.0,10.0,2.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,33711.0,1,3,2,King,0,4
200900.0,0,37.62226512226512,1.0,9.0,2.0,3.0,4.0,2.0,0.0,3.0,1.0,1.0,18692.0,0,1,2,Basic,0,1
200901.0,0,48.0,1.0,8.0,3.0,1.0,4.0,6.0,0.0,2.0,0.0,2.0,17559.0,1,1,2,Basic,2,1
200902.0,0,27.0,1.0,10.0,3.0,3.0,3.0,2.0,0.0,4.0,1.0,1.0,17517.0,1,2,2,Basic,1,1
200903.0,0,29.0,1.0,13.0,2.0,3.0,3.0,2.0,1.0,3.0,0.0,0.0,21623.0,1,2,2,Deluxe,1,2
200904.0,0,48.0,1.0,6.0,3.0,4.0,3.0,7.0,0.0,3.0,1.0,0.0,33265.0,1,2,2,King,2,4
200905.0,0,29.0,1.0,6.0,2.0,4.0,3.0,4.0,0.0,2.0,0.0,1.0,31124.0,1,2,1,Super Deluxe,1,0
200906.0,0,34.0,1.0,26.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,17585.0,1,1,1,Basic,0,1
200907.0,0,44.0,3.0,11.0,2.0,3.0,4.0,1.0,0.0,5.0,1.0,1.0,33213.0,1,3,2,King,0,4
200908.0,0,33.0,3.0,16.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,23380.0,1,3,2,Standard,1,3
200909.0,0,19.0,1.0,31.0,2.0,1.0,3.0,2.0,1.0,5.0,1.0,0.0,17994.0,1,2,1,Basic,2,1
200910.0,0,23.0,1.0,6.0,2.0,3.0,3.0,2.0,0.0,4.0,0.0,1.0,16223.0,1,2,2,Basic,0,1
200912.0,0,26.0,1.0,10.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,17875.0,1,2,2,Basic,2,1
200914.0,0,55.0,1.0,14.0,2.0,4.0,4.0,2.0,1.0,3.0,1.0,1.0,28577.0,0,3,2,Super Deluxe,1,0
200916.0,0,46.0,3.0,10.0,2.0,4.0,4.0,3.0,0.0,5.0,1.0,0.0,33789.0,1,3,1,King,0,4
200917.0,0,34.0,3.0,15.490834591330602,2.0,3.0,5.0,1.0,1.0,3.0,1.0,0.0,19538.0,1,3,1,Deluxe,2,2
200918.0,0,51.0,3.0,15.0,2.0,3.0,4.0,5.0,1.0,4.0,1.0,1.1872666943177106,34847.0,0,2,2,King,1,4
200919.0,0,59.0,1.0,24.0,3.0,3.0,3.0,7.0,0.0,3.0,1.0,1.0,25512.0,1,3,2,Standard,3,3
200920.0,0,34.0,1.0,15.490834591330602,2.0,3.0,4.0,5.0,0.0,3.0,1.0,0.0,23619.85349087003,0,3,1,Deluxe,1,2
200921.0,0,28.0,1.0,6.0,2.0,3.0,3.0,1.0,1.0,4.0,0.0,0.0,17154.0,0,3,2,Basic,2,1
200922.0,0,44.0,1.0,10.0,3.0,1.0,5.0,2.0,0.0,5.0,1.0,2.0,34190.0,1,2,2,King,1,4
200923.0,0,34.0,2.0,15.490834591330602,2.0,4.0,4.0,5.0,0.0,5.0,0.0,1.0,19490.0,0,2,2,Deluxe,0,2
200924.0,0,37.62226512226512,1.0,12.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,18506.0,1,2,2,Basic,0,1
200925.0,0,42.0,1.0,13.0,3.0,1.0,4.0,7.0,1.0,1.0,0.0,0.0,17372.0,1,3,1,Deluxe,0,2
200926.0,0,43.0,3.0,10.0,2.0,4.0,3.0,4.0,0.0,3.0,1.0,0.0,25231.0,1,3,0,Standard,3,3
200927.0,0,36.0,1.0,8.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,0.0,20410.0,1,2,1,Deluxe,2,2
